mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
closed_field,field,Mathlib.FieldTheory.Minpoly.IsIntegrallyClosed,FieldTheory,0.3535,0.0,0.3535,-1,,6
closed_field,field,Mathlib.FieldTheory.AxGrothendieck,FieldTheory,0.3526,0.0,0.3526,-1,,7
closed_field,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3499,0.0,0.3499,-1,,8
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.AlgebraicClosure,FieldTheory,0.3327,0.0,0.3327,-1,,9
closed_field,field,Mathlib.Algebra.Field.Power,Algebra,0.3276,0.0,0.3276,-1,,10
algebraics_fundamentals,field,Mathlib.NumberTheory.ArithmeticFunction.Misc,NumberTheory,0.257,0.0642,0.3212,1,MEDIUM,1
algebraics_fundamentals,field,Mathlib.Algebra.AlgebraicCard,Algebra,0.3185,0.0,0.3185,-1,,2
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.CMField,NumberTheory,0.3106,0.0,0.3106,-1,,3
algebraics_fundamentals,field,Mathlib.NumberTheory.Padics.Complex,NumberTheory,0.3071,0.0,0.3071,-1,,4
algebraics_fundamentals,field,Mathlib.NumberTheory.Modular,NumberTheory,0.3065,0.0,0.3065,-1,,5
algebraics_fundamentals,field,Mathlib.NumberTheory.Basic,NumberTheory,0.3005,0.0,0.3005,-1,,6
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.InfinitePlace.Embeddings,NumberTheory,0.3002,0.0,0.3002,-1,,7
algebraics_fundamentals,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.2385,0.0596,0.2981,-1,,8
algebraics_fundamentals,field,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.2941,0.0,0.2941,-1,,9
algebraics_fundamentals,field,Mathlib.NumberTheory.Fermat,NumberTheory,0.2938,0.0,0.2938,-1,,10
fieldext,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4371,0.0,0.4371,0,HIGH,1
fieldext,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4078,0.0,0.4078,-1,,2
fieldext,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.377,0.0,0.377,-1,,3
fieldext,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3457,0.0,0.3457,-1,,4
fieldext,field,Mathlib.Algebra.Order.Field.Subfield,Algebra,0.3378,0.0,0.3378,-1,,5
fieldext,field,Mathlib.FieldTheory.Isaacs,FieldTheory,0.3347,0.0,0.3347,-1,,6
fieldext,field,Mathlib.FieldTheory.Minpoly.Field,FieldTheory,0.3338,0.0,0.3338,-1,,7
fieldext,field,Mathlib.FieldTheory.Fixed,FieldTheory,0.3248,0.0,0.3248,-1,,8
fieldext,field,Mathlib.Algebra.Field.Subfield.Defs,Algebra,0.3247,0.0,0.3247,-1,,9
fieldext,field,Mathlib.FieldTheory.Relrank,FieldTheory,0.3228,0.0,0.3228,-1,,10
galois,field,Mathlib.FieldTheory.Galois.Notation,FieldTheory,0.4633,0.0,0.4633,0,HIGH,1
galois,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4584,0.0,0.4584,-1,,2
galois,field,Mathlib.FieldTheory.Galois.Basic,FieldTheory,0.4361,0.0,0.4361,-1,,3
galois,field,Mathlib.FieldTheory.Galois.Profinite,FieldTheory,0.4351,0.0,0.4351,-1,,4
galois,field,Mathlib.FieldTheory.PolynomialGaloisGroup,FieldTheory,0.4293,0.0,0.4293,-1,,5
galois,field,Mathlib.FieldTheory.Galois.GaloisClosure,FieldTheory,0.4277,0.0,0.4277,-1,,6
galois,field,Mathlib.FieldTheory.Galois.Abelian,FieldTheory,0.4257,0.0,0.4257,-1,,7
galois,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4236,0.0,0.4236,-1,,8
galois,field,Mathlib.FieldTheory.Galois.Infinite,FieldTheory,0.4199,0.0,0.4199,-1,,9
galois,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.4087,0.0,0.4087,-1,,10
finfield,field,Mathlib.FieldTheory.Finite.Trace,FieldTheory,0.4367,0.0,0.4367,0,HIGH,1
finfield,field,Mathlib.FieldTheory.Finite.Valuation,FieldTheory,0.4238,0.0,0.4238,-1,,2
finfield,field,Mathlib.FieldTheory.Finite.Basic,FieldTheory,0.4222,0.0,0.4222,-1,,3
finfield,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4159,0.0,0.4159,-1,,4
finfield,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.4093,0.0,0.4093,-1,,5
finfield,field,Mathlib.FieldTheory.Finite.Polynomial,FieldTheory,0.4093,0.0,0.4093,-1,,6
finfield,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3496,0.0,0.3496,-1,,7
finfield,field,Mathlib.NumberTheory.NumberField.FinitePlaces,NumberTheory,0.3406,0.0,0.3406,-1,,8
finfield,field,Mathlib.Algebra.Field.Shrink,Algebra,0.3323,0.0,0.3323,-1,,9
finfield,field,Mathlib.FieldTheory.Cardinality,FieldTheory,0.3307,0.0,0.3307,-1,,10
all_ssreflect,ssreflect,Mathlib.Data.Matrix.Reflection,Data,0.2917,0.0,0.2917,2,MEDIUM,1
all_ssreflect,ssreflect,Mathlib.Data.Fin.Tuple.Reflection,Data,0.2786,0.0,0.2786,-1,,2
all_ssreflect,ssreflect,Mathlib.Data.Bool.AllAny,Data,0.2688,0.0,0.2688,-1,,3
all_ssreflect,ssreflect,Mathlib.Data.List.Intervals,Data,0.2,0.05,0.25,-1,,4
all_ssreflect,ssreflect,Mathlib.Data.Fin.Basic,Data,0.2,0.05,0.25,-1,,5
all_ssreflect,ssreflect,Mathlib.Data.List.Permutation,Data,0.2,0.05,0.25,-1,,6
all_ssreflect,ssreflect,Mathlib.Logic.Pairwise,Logic,0.2,0.05,0.25,-1,,7
all_ssreflect,ssreflect,Mathlib.Data.PSigma.Order,Data,0.2,0.05,0.25,-1,,8
all_ssreflect,ssreflect,Mathlib.Data.Prod.Lex,Data,0.2,0.05,0.25,-1,,9
all_ssreflect,ssreflect,Mathlib.Data.Sigma.Order,Data,0.2,0.05,0.25,-1,,10
all,all,Mathlib.Util.GetAllModules,Util,0.11,0.0,0.11,-1,LOW,1
all,all,Mathlib.Data.Bool.AllAny,Data,0.11,0.0,0.11,-1,,2
all,all,Mathlib.Algebra.Algebra.Hom,Algebra,0.0,0.0,0.0,-1,,3
all,all,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.0,0.0,0.0,-1,,4
all,all,Mathlib.Util.Notation3,Util,0.0,0.0,0.0,-1,,5
all,all,Mathlib,Mathlib,0.0,0.0,0.0,-1,,6
all,all,Mathlib.Util.WithWeakNamespace,Util,0.0,0.0,0.0,-1,,7
all,all,Mathlib.Util.WhatsNew,Util,0.0,0.0,0.0,-1,,8
all,all,Mathlib.Util.TransImports,Util,0.0,0.0,0.0,-1,,9
all,all,Mathlib.Util.TermReduce,Util,0.0,0.0,0.0,-1,,10
vcharacter,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3472,0.0,0.3472,1,MEDIUM,1
vcharacter,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2017,0.0504,0.2521,-1,,2
vcharacter,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2008,0.0502,0.251,-1,,3
vcharacter,character,Mathlib.GroupTheory.IndexNormal,GroupTheory,0.2376,0.0,0.2376,-1,,4
vcharacter,character,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.2209,0.0,0.2209,-1,,5
vcharacter,character,Mathlib.GroupTheory.SchurZassenhaus,GroupTheory,0.2198,0.0,0.2198,-1,,6
vcharacter,character,Mathlib.GroupTheory.SpecificGroups.Alternating,GroupTheory,0.2174,0.0,0.2174,-1,,7
vcharacter,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.2158,0.0,0.2158,-1,,8
vcharacter,character,Mathlib.GroupTheory.Index,GroupTheory,0.2142,0.0,0.2142,-1,,9
vcharacter,character,Mathlib.GroupTheory.CosetCover,GroupTheory,0.2141,0.0,0.2141,-1,,10
integral_char,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2801,0.07,0.3501,1,MEDIUM,1
integral_char,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3425,0.0,0.3425,-1,,2
integral_char,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2041,0.051,0.2552,-1,,3
integral_char,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2253,0.0,0.2253,-1,,4
integral_char,character,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.2212,0.0,0.2212,-1,,5
integral_char,character,Mathlib.GroupTheory.SpecificGroups.Alternating.Centralizer,GroupTheory,0.2199,0.0,0.2199,-1,,6
integral_char,character,Mathlib.GroupTheory.Congruence.Opposite,GroupTheory,0.2135,0.0,0.2135,-1,,7
integral_char,character,Mathlib.GroupTheory.Exponent,GroupTheory,0.2131,0.0,0.2131,-1,,8
integral_char,character,Mathlib.GroupTheory.OreLocalization.Basic,GroupTheory,0.213,0.0,0.213,-1,,9
integral_char,character,Mathlib.GroupTheory.OrderOfElement,GroupTheory,0.2125,0.0,0.2125,-1,,10
mxrepresentation,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.3869,0.0,0.3869,0,HIGH-UNCERTAIN,1
mxrepresentation,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3592,0.0,0.3592,-1,,2
mxrepresentation,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.3476,0.0,0.3476,-1,,3
mxrepresentation,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3465,0.0,0.3465,-1,,4
mxrepresentation,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.3457,0.0,0.3457,-1,,5
mxrepresentation,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.3338,0.0,0.3338,-1,,6
mxrepresentation,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3287,0.0,0.3287,-1,,7
mxrepresentation,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.3276,0.0,0.3276,-1,,8
mxrepresentation,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3255,0.0,0.3255,-1,,9
mxrepresentation,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.3254,0.0,0.3254,-1,,10
inertia,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.259,0.0647,0.3237,1,MEDIUM,1
inertia,character,Mathlib.GroupTheory.PGroup,GroupTheory,0.3052,0.0,0.3052,-1,,2
inertia,character,Mathlib.GroupTheory.Sylow,GroupTheory,0.3034,0.0,0.3034,-1,,3
inertia,character,Mathlib.GroupTheory.Index,GroupTheory,0.3026,0.0,0.3026,-1,,4
inertia,character,Mathlib.GroupTheory.Torsion,GroupTheory,0.3022,0.0,0.3022,-1,,5
inertia,character,Mathlib.GroupTheory.Schreier,GroupTheory,0.3021,0.0,0.3021,-1,,6
inertia,character,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3015,0.0,0.3015,-1,,7
inertia,character,Mathlib.GroupTheory.Divisible,GroupTheory,0.2994,0.0,0.2994,-1,,8
inertia,character,Mathlib.GroupTheory.Rank,GroupTheory,0.2984,0.0,0.2984,-1,,9
inertia,character,Mathlib.GroupTheory.Transfer,GroupTheory,0.2982,0.0,0.2982,-1,,10
character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.5333,0.0,0.5333,0,HIGH,1
character,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3422,0.0,0.3422,-1,,2
character,character,Mathlib.RepresentationTheory.Induced,RepresentationTheory,0.3374,0.0,0.3374,-1,,3
character,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.3321,0.0,0.3321,-1,,4
character,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.3303,0.0,0.3303,-1,,5
character,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.3278,0.0,0.3278,-1,,6
character,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3254,0.0,0.3254,-1,,7
character,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.3247,0.0,0.3247,-1,,8
character,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.3241,0.0,0.3241,-1,,9
character,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3237,0.0,0.3237,-1,,10
classfun,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2842,0.0,0.2842,2,MEDIUM,1
classfun,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2103,0.0526,0.2628,-1,,2
classfun,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2051,0.0513,0.2564,-1,,3
classfun,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.2234,0.0,0.2234,-1,,4
classfun,character,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.2209,0.0,0.2209,-1,,5
classfun,character,Mathlib.GroupTheory.CosetCover,GroupTheory,0.2178,0.0,0.2178,-1,,6
classfun,character,Mathlib.GroupTheory.SpecificGroups.Alternating.Centralizer,GroupTheory,0.2147,0.0,0.2147,-1,,7
classfun,character,Mathlib.GroupTheory.Coxeter.Inversion,GroupTheory,0.2137,0.0,0.2137,-1,,8
classfun,character,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.211,0.0,0.211,-1,,9
classfun,character,Mathlib.GroupTheory.SpecificGroups.KleinFour,GroupTheory,0.2108,0.0,0.2108,-1,,10
mxabelem,character,Mathlib.GroupTheory.Coxeter.Matrix,GroupTheory,0.2916,0.0,0.2916,2,MEDIUM,1
mxabelem,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2292,0.0573,0.2864,-1,,2
mxabelem,character,Mathlib.GroupTheory.FreeAbelianGroup,GroupTheory,0.2798,0.0,0.2798,-1,,3
mxabelem,character,Mathlib.GroupTheory.FiniteAbelian.Duality,GroupTheory,0.2755,0.0,0.2755,-1,,4
mxabelem,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.22,0.055,0.275,-1,,5
mxabelem,character,Mathlib.GroupTheory.FiniteAbelian.Basic,GroupTheory,0.2748,0.0,0.2748,-1,,6
mxabelem,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.2398,0.0,0.2398,-1,,7
mxabelem,character,Mathlib.GroupTheory.GroupAction.Iwasawa,GroupTheory,0.2359,0.0,0.2359,-1,,8
mxabelem,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.2357,0.0,0.2357,-1,,9
mxabelem,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.2323,0.0,0.2323,-1,,10
all_character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.5159,0.0,0.5159,0,HIGH,1
all_character,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.2917,0.0,0.2917,-1,,2
all_character,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.2917,0.0,0.2917,-1,,3
all_character,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.2917,0.0,0.2917,-1,,4
all_character,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.2917,0.0,0.2917,-1,,5
all_character,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.2917,0.0,0.2917,-1,,6
all_character,character,Mathlib.RepresentationTheory.Tannaka,RepresentationTheory,0.2917,0.0,0.2917,-1,,7
all_character,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2917,0.0,0.2917,-1,,8
all_character,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.2917,0.0,0.2917,-1,,9
all_character,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.2917,0.0,0.2917,-1,,10
intdiv,algebra,Mathlib.Algebra.MonoidAlgebra.Division,Algebra,0.3243,0.0,0.3243,1,MEDIUM,1
intdiv,algebra,Mathlib.Algebra.Divisibility.Finite,Algebra,0.305,0.0,0.305,-1,,2
intdiv,algebra,Mathlib.Algebra.Divisibility.Prod,Algebra,0.3046,0.0,0.3046,-1,,3
intdiv,algebra,Mathlib.Algebra.Divisibility.Basic,Algebra,0.3034,0.0,0.3034,-1,,4
intdiv,algebra,Mathlib.Algebra.Divisibility.Hom,Algebra,0.3032,0.0,0.3032,-1,,5
intdiv,algebra,Mathlib.Algebra.MvPolynomial.Division,Algebra,0.3023,0.0,0.3023,-1,,6
intdiv,algebra,Mathlib.Algebra.Divisibility.Units,Algebra,0.2996,0.0,0.2996,-1,,7
intdiv,algebra,Mathlib.RingTheory.Localization.Integer,RingTheory,0.2974,0.0,0.2974,-1,,8
intdiv,algebra,Mathlib.Algebra.Ring.Divisibility.Basic,Algebra,0.2927,0.0,0.2927,-1,,9
intdiv,algebra,Mathlib.Algebra.Ring.Divisibility.Lemmas,Algebra,0.292,0.0,0.292,-1,,10
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Determinant.Basic,LinearAlgebra,0.6254,0.0,0.6254,0,HIGH,1
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Determinant.Misc,LinearAlgebra,0.6014,0.0,0.6014,-1,,2
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Transvection,LinearAlgebra,0.5753,0.0,0.5753,-1,,3
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Stochastic,LinearAlgebra,0.5588,0.0,0.5588,-1,,4
matrix,algebra,Mathlib.LinearAlgebra.Determinant,LinearAlgebra,0.5538,0.0,0.5538,-1,,5
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Swap,LinearAlgebra,0.5464,0.0,0.5464,-1,,6
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Vec,LinearAlgebra,0.5417,0.0,0.5417,-1,,7
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Adjugate,LinearAlgebra,0.5411,0.0,0.5411,-1,,8
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Trace,LinearAlgebra,0.5288,0.0,0.5288,-1,,9
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Orthogonal,LinearAlgebra,0.5225,0.0,0.5225,-1,,10
mxred,algebra,Mathlib.LinearAlgebra.Matrix.BaseChange,LinearAlgebra,0.3557,0.0,0.3557,0,HIGH-UNCERTAIN,1
mxred,algebra,Mathlib.Algebra.Algebra.Subalgebra.Matrix,Algebra,0.3459,0.0,0.3459,-1,,2
mxred,algebra,Mathlib.Algebra.Central.Matrix,Algebra,0.331,0.0,0.331,-1,,3
mxred,algebra,Mathlib.Algebra.Azumaya.Matrix,Algebra,0.3229,0.0,0.3229,-1,,4
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Basis,LinearAlgebra,0.3228,0.0,0.3228,-1,,5
mxred,algebra,Mathlib.Algebra.Lie.Matrix,Algebra,0.3224,0.0,0.3224,-1,,6
mxred,algebra,Mathlib.LinearAlgebra.Matrix.CharP,LinearAlgebra,0.3219,0.0,0.3219,-1,,7
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Permanent,LinearAlgebra,0.3189,0.0,0.3189,-1,,8
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Gershgorin,LinearAlgebra,0.3177,0.0,0.3177,-1,,9
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Swap,LinearAlgebra,0.3164,0.0,0.3164,-1,,10
polyXY,algebra,Mathlib.Algebra.Polynomial.Bivariate,Algebra,0.4355,0.0,0.4355,0,HIGH,1
polyXY,algebra,Mathlib.RingTheory.Polynomial.HilbertPoly,RingTheory,0.3589,0.0,0.3589,-1,,2
polyXY,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.3395,0.0,0.3395,-1,,3
polyXY,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3256,0.0,0.3256,-1,,4
polyXY,algebra,Mathlib.Algebra.Polynomial.Roots,Algebra,0.3199,0.0,0.3199,-1,,5
polyXY,algebra,Mathlib.Algebra.Polynomial.Inductions,Algebra,0.3133,0.0,0.3133,-1,,6
polyXY,algebra,Mathlib.Algebra.Polynomial.Monomial,Algebra,0.3064,0.0,0.3064,-1,,7
polyXY,algebra,Mathlib.Algebra.Polynomial.Mirror,Algebra,0.3051,0.0,0.3051,-1,,8
polyXY,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.3047,0.0,0.3047,-1,,9
polyXY,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3041,0.0,0.3041,-1,,10
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Completion,NumberTheory,0.4278,0.0,0.4278,0,HIGH,1
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.House,NumberTheory,0.4277,0.0,0.4277,-1,,2
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Norm,NumberTheory,0.4201,0.0,0.4201,-1,,3
num_theory/numfield,algebra,Mathlib.NumberTheory.Height.NumberField,NumberTheory,0.4172,0.0,0.4172,-1,,4
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Basic,NumberTheory,0.4145,0.0,0.4145,-1,,5
num_theory/numfield,algebra,Mathlib.NumberTheory.FunctionField,NumberTheory,0.4141,0.0,0.4141,-1,,6
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Ideal.Asymptotics,NumberTheory,0.3987,0.0,0.3987,-1,,7
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Discriminant.Defs,NumberTheory,0.3977,0.0,0.3977,-1,,8
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Cyclotomic.Three,NumberTheory,0.3972,0.0,0.3972,-1,,9
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Cyclotomic.PID,NumberTheory,0.3966,0.0,0.3966,-1,,10
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Cyclotomic.Rat,NumberTheory,0.4021,0.0,0.4021,0,HIGH,1
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Harmonic.Int,NumberTheory,0.3975,0.0,0.3975,-1,,2
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Zsqrtd.GaussianInt,NumberTheory,0.3619,0.0,0.3619,-1,,3
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3579,0.0,0.3579,-1,,4
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.3458,0.0,0.3458,-1,,5
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.3445,0.0,0.3445,-1,,6
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Basic,NumberTheory,0.3424,0.0,0.3424,-1,,7
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Fermat,NumberTheory,0.3401,0.0,0.3401,-1,,8
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.3401,0.0,0.3401,-1,,9
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Modular,NumberTheory,0.3373,0.0,0.3373,-1,,10
ssralg,algebra,Mathlib.Algebra.Ring.Action.Field,Algebra,0.4867,0.0,0.4867,0,HIGH,1
ssralg,algebra,Mathlib.Algebra.Module.RingHom,Algebra,0.4526,0.0,0.4526,-1,,2
ssralg,algebra,Mathlib.Algebra.Order.Module.Field,Algebra,0.4425,0.0,0.4425,-1,,3
ssralg,algebra,Mathlib.Algebra.Module.Torsion.Field,Algebra,0.4414,0.0,0.4414,-1,,4
ssralg,algebra,Mathlib.Algebra.Ring.Centralizer,Algebra,0.4334,0.0,0.4334,-1,,5
ssralg,algebra,Mathlib.Algebra.Ring.Identities,Algebra,0.43,0.0,0.43,-1,,6
ssralg,algebra,Mathlib.Algebra.Ring.Shrink,Algebra,0.4225,0.0,0.4225,-1,,7
ssralg,algebra,Mathlib.Algebra.Ring.Associated,Algebra,0.4198,0.0,0.4198,-1,,8
ssralg,algebra,Mathlib.Algebra.Ring.Center,Algebra,0.4191,0.0,0.4191,-1,,9
ssralg,algebra,Mathlib.Algebra.Ring.Regular,Algebra,0.4183,0.0,0.4183,-1,,10
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.Polynomial,LinearAlgebra,0.4107,0.0,0.4107,0,HIGH,1
mxpoly,algebra,Mathlib.RingTheory.MatrixPolynomialAlgebra,RingTheory,0.3664,0.0,0.3664,-1,,2
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.MvPolynomial,LinearAlgebra,0.3613,0.0,0.3613,-1,,3
mxpoly,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3507,0.0,0.3507,-1,,4
mxpoly,algebra,Mathlib.RingTheory.Polynomial.Resultant.Basic,RingTheory,0.3376,0.0,0.3376,-1,,5
mxpoly,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3286,0.0,0.3286,-1,,6
mxpoly,algebra,Mathlib.Algebra.Polynomial.Div,Algebra,0.3266,0.0,0.3266,-1,,7
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.Charpoly.Coeff,LinearAlgebra,0.3262,0.0,0.3262,-1,,8
mxpoly,algebra,Mathlib.Algebra.Polynomial.Eval.Irreducible,Algebra,0.3247,0.0,0.3247,-1,,9
mxpoly,algebra,Mathlib.Algebra.Polynomial.Roots,Algebra,0.3246,0.0,0.3246,-1,,10
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Basic,Algebra,0.4144,0.0,0.4144,0,HIGH,1
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Multiset,Algebra,0.4133,0.0,0.4133,-1,,2
interval_inference,algebra,Mathlib.Algebra.Order.Ring.Interval,Algebra,0.4076,0.0,0.4076,-1,,3
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Group,Algebra,0.3985,0.0,0.3985,-1,,4
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Monoid,Algebra,0.3912,0.0,0.3912,-1,,5
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Finset.Basic,Algebra,0.3896,0.0,0.3896,-1,,6
interval_inference,algebra,Mathlib.Algebra.Order.Group.Pointwise.Interval,Algebra,0.376,0.0,0.376,-1,,7
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Instances,Algebra,0.3724,0.0,0.3724,-1,,8
interval_inference,algebra,Mathlib.Algebra.Order.ToIntervalMod,Algebra,0.3531,0.0,0.3531,-1,,9
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.SuccPred,Algebra,0.3394,0.0,0.3394,-1,,10
num_theory/numdomain,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.3793,0.0,0.3793,0,HIGH-UNCERTAIN,1
num_theory/numdomain,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.3782,0.0,0.3782,-1,,2
num_theory/numdomain,algebra,Mathlib.NumberTheory.Basic,NumberTheory,0.3761,0.0,0.3761,-1,,3
num_theory/numdomain,algebra,Mathlib.NumberTheory.Fermat,NumberTheory,0.374,0.0,0.374,-1,,4
num_theory/numdomain,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.374,0.0,0.374,-1,,5
num_theory/numdomain,algebra,Mathlib.NumberTheory.Multiplicity,NumberTheory,0.3698,0.0,0.3698,-1,,6
num_theory/numdomain,algebra,Mathlib.NumberTheory.Bertrand,NumberTheory,0.3694,0.0,0.3694,-1,,7
num_theory/numdomain,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3694,0.0,0.3694,-1,,8
