mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
closed_field,field,Mathlib.FieldTheory.Minpoly.IsIntegrallyClosed,FieldTheory,0.3169,0.0,0.3169,-1,,2
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Classification,FieldTheory,0.3036,0.0,0.3036,-1,,3
closed_field,field,Mathlib.FieldTheory.IsRealClosed.Basic,FieldTheory,0.3016,0.0,0.3016,-1,,4
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Spectrum,FieldTheory,0.3001,0.0,0.3001,-1,,5
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.2962,0.0,0.2962,-1,,6
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.AlgebraicClosure,FieldTheory,0.2809,0.0,0.2809,-1,,7
closed_field,field,Mathlib.Algebra.Algebra.Field,Algebra,0.2794,0.0,0.2794,-1,,8
closed_field,field,Mathlib.FieldTheory.Minpoly.Field,FieldTheory,0.2634,0.0,0.2634,-1,,9
closed_field,field,Mathlib.FieldTheory.Relrank,FieldTheory,0.263,0.0,0.263,-1,,10
algebraics_fundamentals,field,Mathlib.FieldTheory.IsSepClosed,FieldTheory,0.2314,0.0578,0.2892,2,MEDIUM,1
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.Units.DirichletTheorem,NumberTheory,0.2697,0.0,0.2697,-1,,2
algebraics_fundamentals,field,Mathlib.FieldTheory.AlgebraicClosure,FieldTheory,0.2641,0.0,0.2641,-1,,3
algebraics_fundamentals,field,Mathlib.FieldTheory.IntermediateField.Algebraic,FieldTheory,0.2565,0.0,0.2565,-1,,4
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.CMField,NumberTheory,0.252,0.0,0.252,-1,,5
algebraics_fundamentals,field,Mathlib.FieldTheory.IsAlgClosed.AlgebraicClosure,FieldTheory,0.2471,0.0,0.2471,-1,,6
algebraics_fundamentals,field,Mathlib.NumberTheory.ArithmeticFunction.Misc,NumberTheory,0.1949,0.0487,0.2436,-1,,7
algebraics_fundamentals,field,Mathlib.Algebra.Lie.LieTheorem,Algebra,0.2436,0.0,0.2436,-1,,8
algebraics_fundamentals,field,Mathlib.FieldTheory.PolynomialGaloisGroup,FieldTheory,0.1943,0.0486,0.2429,-1,,9
algebraics_fundamentals,field,Mathlib.FieldTheory.PrimitiveElement,FieldTheory,0.1941,0.0485,0.2427,-1,,10
fieldext,field,Mathlib.FieldTheory.Extension,FieldTheory,0.3321,0.0,0.3321,1,MEDIUM,1
fieldext,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.3104,0.0,0.3104,-1,,2
fieldext,field,Mathlib.FieldTheory.Perfect,FieldTheory,0.238,0.0595,0.2975,-1,,3
fieldext,field,Mathlib.FieldTheory.Fixed,FieldTheory,0.2379,0.0595,0.2974,-1,,4
fieldext,field,Mathlib.Algebra.Field.Subfield.Basic,Algebra,0.2867,0.0,0.2867,-1,,5
fieldext,field,Mathlib.Algebra.Field.Subfield.Defs,Algebra,0.285,0.0,0.285,-1,,6
fieldext,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.2833,0.0,0.2833,-1,,7
fieldext,field,Mathlib.Algebra.Order.Field.Subfield,Algebra,0.2831,0.0,0.2831,-1,,8
fieldext,field,Mathlib.FieldTheory.IntermediateField.Basic,FieldTheory,0.2262,0.0565,0.2827,-1,,9
fieldext,field,Mathlib.Algebra.Algebra.Field,Algebra,0.27,0.0,0.27,-1,,10
galois,field,Mathlib.FieldTheory.Galois.Basic,FieldTheory,0.4039,0.0,0.4039,0,HIGH,1
galois,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.4038,0.0,0.4038,-1,,2
galois,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4036,0.0,0.4036,-1,,3
galois,field,Mathlib.FieldTheory.Galois.Abelian,FieldTheory,0.3978,0.0,0.3978,-1,,4
galois,field,Mathlib.FieldTheory.Galois.Notation,FieldTheory,0.3966,0.0,0.3966,-1,,5
galois,field,Mathlib.FieldTheory.Galois.Infinite,FieldTheory,0.3953,0.0,0.3953,-1,,6
galois,field,Mathlib.FieldTheory.Galois.Profinite,FieldTheory,0.395,0.0,0.395,-1,,7
galois,field,Mathlib.FieldTheory.SplittingField.IsSplittingField,FieldTheory,0.3854,0.0,0.3854,-1,,8
galois,field,Mathlib.FieldTheory.Galois.NormalBasis,FieldTheory,0.3774,0.0,0.3774,-1,,9
galois,field,Mathlib.FieldTheory.Galois.GaloisClosure,FieldTheory,0.3712,0.0,0.3712,-1,,10
finfield,field,Mathlib.FieldTheory.Finite.Valuation,FieldTheory,0.2985,0.0,0.2985,2,MEDIUM,1
finfield,field,Mathlib.FieldTheory.Finite.Trace,FieldTheory,0.2982,0.0,0.2982,-1,,2
finfield,field,Mathlib.FieldTheory.Finite.Basic,FieldTheory,0.2971,0.0,0.2971,-1,,3
finfield,field,Mathlib.FieldTheory.Finite.Polynomial,FieldTheory,0.2966,0.0,0.2966,-1,,4
finfield,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.2963,0.0,0.2963,-1,,5
finfield,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.2815,0.0,0.2815,-1,,6
finfield,field,Mathlib.Algebra.Order.Field.Canonical,Algebra,0.274,0.0,0.274,-1,,7
finfield,field,Mathlib.Algebra.Algebra.Field,Algebra,0.2601,0.0,0.2601,-1,,8
finfield,field,Mathlib.NumberTheory.NumberField.FinitePlaces,NumberTheory,0.2492,0.0,0.2492,-1,,9
finfield,field,Mathlib.Algebra.Field.Opposite,Algebra,0.2403,0.0,0.2403,-1,,10
all_ssreflect,ssreflect,Mathlib.Data.Bool.AllAny,Data,0.2858,0.0,0.2858,2,MEDIUM,1
all_ssreflect,ssreflect,Mathlib.Data.Matrix.Reflection,Data,0.2167,0.0,0.2167,-1,,2
all_ssreflect,ssreflect,Mathlib.Data.Fin.Tuple.Reflection,Data,0.2071,0.0,0.2071,-1,,3
all_ssreflect,ssreflect,Mathlib.Data.List.Intervals,Data,0.15,0.0375,0.1875,-1,,4
all_ssreflect,ssreflect,Mathlib.Data.Fin.Basic,Data,0.15,0.0375,0.1875,-1,,5
all_ssreflect,ssreflect,Mathlib.Data.List.Permutation,Data,0.15,0.0375,0.1875,-1,,6
all_ssreflect,ssreflect,Mathlib.Logic.Pairwise,Logic,0.15,0.0375,0.1875,-1,,7
all_ssreflect,ssreflect,Mathlib.Data.PSigma.Order,Data,0.15,0.0375,0.1875,-1,,8
all_ssreflect,ssreflect,Mathlib.Data.Prod.Lex,Data,0.15,0.0375,0.1875,-1,,9
all_ssreflect,ssreflect,Mathlib.Data.Sigma.Order,Data,0.15,0.0375,0.1875,-1,,10
all,all,Mathlib.Data.Bool.AllAny,Data,0.1924,0.0,0.1924,-1,LOW,1
all,all,Mathlib.Util.GetAllModules,Util,0.1855,0.0,0.1855,-1,,2
all,all,Mathlib.Algebra.Algebra.Hom,Algebra,0.0,0.0,0.0,-1,,3
all,all,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.0,0.0,0.0,-1,,4
all,all,Mathlib.Util.Notation3,Util,0.0,0.0,0.0,-1,,5
all,all,Mathlib,Mathlib,0.0,0.0,0.0,-1,,6
all,all,Mathlib.Util.WithWeakNamespace,Util,0.0,0.0,0.0,-1,,7
all,all,Mathlib.Util.WhatsNew,Util,0.0,0.0,0.0,-1,,8
all,all,Mathlib.Util.TransImports,Util,0.0,0.0,0.0,-1,,9
all,all,Mathlib.Util.TermReduce,Util,0.0,0.0,0.0,-1,,10
vcharacter,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.2575,0.0,0.2575,3,MEDIUM-LOW,1
vcharacter,character,Mathlib.GroupTheory.IndexNormal,GroupTheory,0.2119,0.0,0.2119,-1,,2
vcharacter,character,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.1992,0.0,0.1992,-1,,3
vcharacter,character,Mathlib.GroupTheory.Index,GroupTheory,0.1892,0.0,0.1892,-1,,4
vcharacter,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.1509,0.0377,0.1886,-1,,5
vcharacter,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.1506,0.0377,0.1883,-1,,6
vcharacter,character,Mathlib.RepresentationTheory.FiniteIndex,RepresentationTheory,0.1796,0.0,0.1796,-1,,7
vcharacter,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.1631,0.0,0.1631,-1,,8
vcharacter,character,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.1573,0.0,0.1573,-1,,9
vcharacter,character,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.1564,0.0,0.1564,-1,,10
integral_char,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2036,0.0509,0.2545,4,MEDIUM-LOW,1
integral_char,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.2323,0.0,0.2323,-1,,2
integral_char,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2062,0.0,0.2062,-1,,3
integral_char,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.15,0.0375,0.1875,-1,,4
integral_char,character,Mathlib.GroupTheory.GroupAction.Ring,GroupTheory,0.1758,0.0,0.1758,-1,,5
integral_char,character,Mathlib.GroupTheory.PGroup,GroupTheory,0.1719,0.0,0.1719,-1,,6
integral_char,character,Mathlib.GroupTheory.PresentedGroup,GroupTheory,0.1704,0.0,0.1704,-1,,7
integral_char,character,Mathlib.GroupTheory.GroupAction.Period,GroupTheory,0.1698,0.0,0.1698,-1,,8
integral_char,character,Mathlib.GroupTheory.GroupAction.Blocks,GroupTheory,0.1698,0.0,0.1698,-1,,9
integral_char,character,Mathlib.GroupTheory.GroupAction.Iwasawa,GroupTheory,0.1698,0.0,0.1698,-1,,10
mxrepresentation,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.3769,0.0,0.3769,0,HIGH-UNCERTAIN,1
mxrepresentation,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3769,0.0,0.3769,-1,,2
mxrepresentation,character,Mathlib.RepresentationTheory.Intertwining,RepresentationTheory,0.3769,0.0,0.3769,-1,,3
mxrepresentation,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.3769,0.0,0.3769,-1,,4
mxrepresentation,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3752,0.0,0.3752,-1,,5
mxrepresentation,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.3705,0.0,0.3705,-1,,6
mxrepresentation,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.3668,0.0,0.3668,-1,,7
mxrepresentation,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3623,0.0,0.3623,-1,,8
mxrepresentation,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.3615,0.0,0.3615,-1,,9
mxrepresentation,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3601,0.0,0.3601,-1,,10
inertia,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.1925,0.0481,0.2406,-1,LOW,1
inertia,character,Mathlib.GroupTheory.Index,GroupTheory,0.2386,0.0,0.2386,-1,,2
inertia,character,Mathlib.GroupTheory.PGroup,GroupTheory,0.2266,0.0,0.2266,-1,,3
inertia,character,Mathlib.GroupTheory.Commensurable,GroupTheory,0.2254,0.0,0.2254,-1,,4
inertia,character,Mathlib.GroupTheory.Rank,GroupTheory,0.2239,0.0,0.2239,-1,,5
inertia,character,Mathlib.GroupTheory.Transfer,GroupTheory,0.2238,0.0,0.2238,-1,,6
inertia,character,Mathlib.GroupTheory.Torsion,GroupTheory,0.2237,0.0,0.2237,-1,,7
inertia,character,Mathlib.GroupTheory.Complement,GroupTheory,0.2235,0.0,0.2235,-1,,8
inertia,character,Mathlib.GroupTheory.Exponent,GroupTheory,0.2235,0.0,0.2235,-1,,9
inertia,character,Mathlib.GroupTheory.Solvable,GroupTheory,0.2234,0.0,0.2234,-1,,10
character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.4345,0.0,0.4345,0,HIGH,1
character,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.2864,0.0,0.2864,-1,,2
character,character,Mathlib.RepresentationTheory.FiniteIndex,RepresentationTheory,0.2643,0.0,0.2643,-1,,3
character,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.2621,0.0,0.2621,-1,,4
character,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.2621,0.0,0.2621,-1,,5
character,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.2621,0.0,0.2621,-1,,6
character,character,Mathlib.RepresentationTheory.Intertwining,RepresentationTheory,0.2621,0.0,0.2621,-1,,7
character,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.2592,0.0,0.2592,-1,,8
character,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.2582,0.0,0.2582,-1,,9
character,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.2574,0.0,0.2574,-1,,10
classfun,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2229,0.0,0.2229,-1,LOW,1
classfun,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.1522,0.0381,0.1903,-1,,2
classfun,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.1505,0.0376,0.1881,-1,,3
classfun,character,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.1586,0.0,0.1586,-1,,4
classfun,character,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.1584,0.0,0.1584,-1,,5
classfun,character,Mathlib.GroupTheory.Perm.Cycle.Type,GroupTheory,0.1554,0.0,0.1554,-1,,6
classfun,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.154,0.0,0.154,-1,,7
classfun,character,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.1536,0.0,0.1536,-1,,8
classfun,character,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.1536,0.0,0.1536,-1,,9
classfun,character,Mathlib.GroupTheory.FiniteAbelian.Basic,GroupTheory,0.1535,0.0,0.1535,-1,,10
mxabelem,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2053,0.0513,0.2566,3,MEDIUM-LOW,1
mxabelem,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.1957,0.0489,0.2446,-1,,2
mxabelem,character,Mathlib.GroupTheory.FreeAbelianGroup,GroupTheory,0.2235,0.0,0.2235,-1,,3
mxabelem,character,Mathlib.GroupTheory.Coxeter.Matrix,GroupTheory,0.2234,0.0,0.2234,-1,,4
mxabelem,character,Mathlib.GroupTheory.FiniteAbelian.Basic,GroupTheory,0.2218,0.0,0.2218,-1,,5
mxabelem,character,Mathlib.GroupTheory.FiniteAbelian.Duality,GroupTheory,0.2218,0.0,0.2218,-1,,6
mxabelem,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.2165,0.0,0.2165,-1,,7
mxabelem,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.2147,0.0,0.2147,-1,,8
mxabelem,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.2147,0.0,0.2147,-1,,9
mxabelem,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.2147,0.0,0.2147,-1,,10
all_character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.4262,0.0,0.4262,0,HIGH,1
all_character,character,Mathlib.Algebra.Lie.Character,Algebra,0.2373,0.0,0.2373,-1,,2
all_character,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.2167,0.0,0.2167,-1,,3
all_character,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.2167,0.0,0.2167,-1,,4
all_character,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2167,0.0,0.2167,-1,,5
all_character,character,Mathlib.RepresentationTheory.Tannaka,RepresentationTheory,0.2167,0.0,0.2167,-1,,6
all_character,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.2167,0.0,0.2167,-1,,7
all_character,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.2167,0.0,0.2167,-1,,8
all_character,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.2167,0.0,0.2167,-1,,9
all_character,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.2167,0.0,0.2167,-1,,10
intdiv,algebra,Mathlib.Algebra.MonoidAlgebra.Division,Algebra,0.2326,0.0,0.2326,-1,LOW,1
intdiv,algebra,Mathlib.RingTheory.Localization.Integer,RingTheory,0.2319,0.0,0.2319,-1,,2
intdiv,algebra,Mathlib.Algebra.Divisibility.Finite,Algebra,0.2312,0.0,0.2312,-1,,3
intdiv,algebra,Mathlib.Algebra.Divisibility.Hom,Algebra,0.2312,0.0,0.2312,-1,,4
intdiv,algebra,Mathlib.Algebra.Divisibility.Prod,Algebra,0.2309,0.0,0.2309,-1,,5
intdiv,algebra,Mathlib.Algebra.Divisibility.Units,Algebra,0.2307,0.0,0.2307,-1,,6
intdiv,algebra,Mathlib.LinearAlgebra.Matrix.Integer,LinearAlgebra,0.2303,0.0,0.2303,-1,,7
intdiv,algebra,Mathlib.Algebra.Divisibility.Basic,Algebra,0.2292,0.0,0.2292,-1,,8
intdiv,algebra,Mathlib.Algebra.Polynomial.RingDivision,Algebra,0.2272,0.0,0.2272,-1,,9
intdiv,algebra,Mathlib.Algebra.MvPolynomial.Division,Algebra,0.2257,0.0,0.2257,-1,,10
matrix,algebra,Mathlib.LinearAlgebra.Matrix.RowCol,LinearAlgebra,0.4948,0.0,0.4948,0,HIGH,1
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Determinant.Basic,LinearAlgebra,0.4903,0.0,0.4903,-1,,2
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Determinant.Misc,LinearAlgebra,0.4811,0.0,0.4811,-1,,3
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Gershgorin,LinearAlgebra,0.439,0.0,0.439,-1,,4
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Permanent,LinearAlgebra,0.439,0.0,0.439,-1,,5
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Kronecker,LinearAlgebra,0.439,0.0,0.439,-1,,6
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Adjugate,LinearAlgebra,0.439,0.0,0.439,-1,,7
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Trace,LinearAlgebra,0.4355,0.0,0.4355,-1,,8
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Ideal,LinearAlgebra,0.4314,0.0,0.4314,-1,,9
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Module,LinearAlgebra,0.4307,0.0,0.4307,-1,,10
mxred,algebra,Mathlib.LinearAlgebra.Matrix.BaseChange,LinearAlgebra,0.3808,0.0,0.3808,0,HIGH-UNCERTAIN,1
mxred,algebra,Mathlib.Algebra.Lie.BaseChange,Algebra,0.314,0.0,0.314,-1,,2
mxred,algebra,Mathlib.RingTheory.Localization.BaseChange,RingTheory,0.3018,0.0,0.3018,-1,,3
mxred,algebra,Mathlib.Algebra.Lie.Matrix,Algebra,0.2924,0.0,0.2924,-1,,4
mxred,algebra,Mathlib.LinearAlgebra.Dual.BaseChange,LinearAlgebra,0.2831,0.0,0.2831,-1,,5
mxred,algebra,Mathlib.Algebra.Central.Matrix,Algebra,0.2806,0.0,0.2806,-1,,6
mxred,algebra,Mathlib.LinearAlgebra.Charpoly.BaseChange,LinearAlgebra,0.2788,0.0,0.2788,-1,,7
mxred,algebra,Mathlib.Algebra.Algebra.Subalgebra.Matrix,Algebra,0.2785,0.0,0.2785,-1,,8
mxred,algebra,Mathlib.Algebra.Azumaya.Matrix,Algebra,0.2767,0.0,0.2767,-1,,9
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Basis,LinearAlgebra,0.2745,0.0,0.2745,-1,,10
polyXY,algebra,Mathlib.Algebra.Polynomial.Bivariate,Algebra,0.4783,0.0,0.4783,0,HIGH,1
polyXY,algebra,Mathlib.Algebra.Polynomial.Roots,Algebra,0.348,0.0,0.348,-1,,2
polyXY,algebra,Mathlib.RingTheory.Polynomial.HilbertPoly,RingTheory,0.3341,0.0,0.3341,-1,,3
polyXY,algebra,Mathlib.RingTheory.Polynomial.ScaleRoots,RingTheory,0.3053,0.0,0.3053,-1,,4
polyXY,algebra,Mathlib.RingTheory.Polynomial.Cyclotomic.Roots,RingTheory,0.2824,0.0,0.2824,-1,,5
polyXY,algebra,Mathlib.Algebra.Polynomial.Mirror,Algebra,0.2745,0.0,0.2745,-1,,6
polyXY,algebra,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.2745,0.0,0.2745,-1,,7
polyXY,algebra,Mathlib.Algebra.Polynomial.Smeval,Algebra,0.2745,0.0,0.2745,-1,,8
polyXY,algebra,Mathlib.Algebra.Polynomial.Inductions,Algebra,0.2745,0.0,0.2745,-1,,9
polyXY,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.2745,0.0,0.2745,-1,,10
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.House,NumberTheory,0.3519,0.0,0.3519,0,HIGH-UNCERTAIN,1
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Norm,NumberTheory,0.3493,0.0,0.3493,-1,,2
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Completion,NumberTheory,0.3484,0.0,0.3484,-1,,3
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Basic,NumberTheory,0.3458,0.0,0.3458,-1,,4
num_theory/numfield,algebra,Mathlib.NumberTheory.Height.NumberField,NumberTheory,0.3442,0.0,0.3442,-1,,5
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.ClassNumber,NumberTheory,0.3352,0.0,0.3352,-1,,6
num_theory/numfield,algebra,Mathlib.NumberTheory.FunctionField,NumberTheory,0.3344,0.0,0.3344,-1,,7
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.CMField,NumberTheory,0.3294,0.0,0.3294,-1,,8
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Units.Regulator,NumberTheory,0.3275,0.0,0.3275,-1,,9
num_theory/numfield,algebra,Mathlib.NumberTheory.NumberField.Cyclotomic.Ideal,NumberTheory,0.326,0.0,0.326,-1,,10
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Cyclotomic.Rat,NumberTheory,0.3137,0.0,0.3137,2,MEDIUM,1
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Harmonic.Int,NumberTheory,0.3131,0.0,0.3131,-1,,2
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Zsqrtd.GaussianInt,NumberTheory,0.2855,0.0,0.2855,-1,,3
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.2851,0.0,0.2851,-1,,4
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Wilson,NumberTheory,0.2851,0.0,0.2851,-1,,5
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Bertrand,NumberTheory,0.2851,0.0,0.2851,-1,,6
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Dioph,NumberTheory,0.2851,0.0,0.2851,-1,,7
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Primorial,NumberTheory,0.2851,0.0,0.2851,-1,,8
num_theory/ssrnum,algebra,Mathlib.NumberTheory.Niven,NumberTheory,0.2851,0.0,0.2851,-1,,9
num_theory/ssrnum,algebra,Mathlib.RingTheory.Localization.NumDen,RingTheory,0.2823,0.0,0.2823,-1,,10
ssralg,algebra,Mathlib.Algebra.Ring.Action.Field,Algebra,0.3425,0.0,0.3425,1,MEDIUM,1
ssralg,algebra,Mathlib.Algebra.Order.Module.Field,Algebra,0.3214,0.0,0.3214,-1,,2
ssralg,algebra,Mathlib.Algebra.Module.Torsion.Field,Algebra,0.3214,0.0,0.3214,-1,,3
ssralg,algebra,Mathlib.Algebra.Module.RingHom,Algebra,0.3187,0.0,0.3187,-1,,4
ssralg,algebra,Mathlib.Algebra.Module.ZLattice.Basic,Algebra,0.2389,0.0597,0.2986,-1,,5
ssralg,algebra,Mathlib.Algebra.Ring.BooleanRing,Algebra,0.2946,0.0,0.2946,-1,,6
ssralg,algebra,Mathlib.Algebra.Ring.Subgroup,Algebra,0.2931,0.0,0.2931,-1,,7
ssralg,algebra,Mathlib.Algebra.Ring.Regular,Algebra,0.2926,0.0,0.2926,-1,,8
ssralg,algebra,Mathlib.Algebra.Ring.Pi,Algebra,0.2926,0.0,0.2926,-1,,9
ssralg,algebra,Mathlib.Algebra.Ring.Fin,Algebra,0.2909,0.0,0.2909,-1,,10
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.Polynomial,LinearAlgebra,0.3123,0.0,0.3123,2,MEDIUM,1
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.Permanent,LinearAlgebra,0.2304,0.0576,0.288,-1,,2
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.MvPolynomial,LinearAlgebra,0.2874,0.0,0.2874,-1,,3
mxpoly,algebra,Mathlib.Algebra.Polynomial.Eval.Degree,Algebra,0.2865,0.0,0.2865,-1,,4
mxpoly,algebra,Mathlib.LinearAlgebra.Matrix.Notation,LinearAlgebra,0.2272,0.0568,0.284,-1,,5
mxpoly,algebra,Mathlib.Algebra.MvPolynomial.PDeriv,Algebra,0.2243,0.0561,0.2803,-1,,6
mxpoly,algebra,Mathlib.RingTheory.MatrixPolynomialAlgebra,RingTheory,0.2791,0.0,0.2791,-1,,7
mxpoly,algebra,Mathlib.Algebra.Polynomial.Monic,Algebra,0.2761,0.0,0.2761,-1,,8
mxpoly,algebra,Mathlib.Algebra.Polynomial.Degree.IsMonicOfDegree,Algebra,0.2752,0.0,0.2752,-1,,9
mxpoly,algebra,Mathlib.Algebra.Polynomial.Degree.Support,Algebra,0.2728,0.0,0.2728,-1,,10
interval_inference,algebra,Mathlib.Algebra.Order.Ring.Interval,Algebra,0.3689,0.0,0.3689,0,HIGH-UNCERTAIN,1
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Basic,Algebra,0.3547,0.0,0.3547,-1,,2
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Multiset,Algebra,0.3493,0.0,0.3493,-1,,3
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Instances,Algebra,0.3491,0.0,0.3491,-1,,4
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Monoid,Algebra,0.3347,0.0,0.3347,-1,,5
interval_inference,algebra,Mathlib.Algebra.Order.Group.Pointwise.Interval,Algebra,0.3335,0.0,0.3335,-1,,6
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.Group,Algebra,0.3266,0.0,0.3266,-1,,7
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Finset.Basic,Algebra,0.3258,0.0,0.3258,-1,,8
interval_inference,algebra,Mathlib.Algebra.Order.ToIntervalMod,Algebra,0.3163,0.0,0.3163,-1,,9
interval_inference,algebra,Mathlib.Algebra.Order.Interval.Set.SuccPred,Algebra,0.2919,0.0,0.2919,-1,,10
num_theory/numdomain,algebra,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3194,0.0,0.3194,1,MEDIUM,1
num_theory/numdomain,algebra,Mathlib.NumberTheory.Dioph,NumberTheory,0.3194,0.0,0.3194,-1,,2
