mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank,original_rank,reranked_score,concept_bonus,synonym_bonus,text_v3_contrib,decl_contrib
algebraics_fundamentals,field,Mathlib.NumberTheory.ArithmeticFunction.Misc,NumberTheory,0.257,0.0642,0.3212,1,MEDIUM,6,1,0.322,0.0,0.0,0.0008,0.0
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.InfinitePlace.Embeddings,NumberTheory,0.3002,0.0,0.3002,-1,,7,7,0.3219,0.0,0.0,0.0217,0.0
algebraics_fundamentals,field,Mathlib.NumberTheory.Basic,NumberTheory,0.3005,0.0,0.3005,-1,,8,6,0.3093,0.0,0.0,0.0088,0.0
algebraics_fundamentals,field,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.2941,0.0,0.2941,-1,,9,9,0.3003,0.0,0.0,0.0062,0.0
algebraics_fundamentals,field,Mathlib.NumberTheory.Fermat,NumberTheory,0.2938,0.0,0.2938,-1,,10,10,0.2999,0.0,0.0,0.0061,0.0
fieldext,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4078,0.0,0.4078,-1,,1,2,0.4662,0.0,0.0,0.0098,0.0487
fieldext,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4371,0.0,0.4371,0,HIGH,2,1,0.4439,0.0,0.0,0.0068,0.0
fieldext,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.377,0.0,0.377,-1,,3,3,0.4079,0.0,0.0,0.0079,0.023
fieldext,field,Mathlib.FieldTheory.Minpoly.Field,FieldTheory,0.3338,0.0,0.3338,-1,,4,7,0.3861,0.0,0.0,0.0168,0.0355
fieldext,field,Mathlib.FieldTheory.Fixed,FieldTheory,0.3248,0.0,0.3248,-1,,5,8,0.3629,0.0,0.0,0.0133,0.0249
fieldext,field,Mathlib.Algebra.Order.Field.Subfield,Algebra,0.3378,0.0,0.3378,-1,,6,5,0.3563,0.0,0.0,0.0185,0.0
fieldext,field,Mathlib.FieldTheory.Isaacs,FieldTheory,0.3347,0.0,0.3347,-1,,7,6,0.3519,0.0,0.0,0.0172,0.0
fieldext,field,Mathlib.Algebra.Field.Subfield.Defs,Algebra,0.3247,0.0,0.3247,-1,,8,9,0.3507,0.0,0.0,0.0132,0.0128
fieldext,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3457,0.0,0.3457,-1,,9,4,0.349,0.0,0.0,0.0033,0.0
fieldext,field,Mathlib.FieldTheory.Relrank,FieldTheory,0.3228,0.0,0.3228,-1,,10,10,0.3353,0.0,0.0,0.0125,0.0
galois,field,Mathlib.FieldTheory.Galois.GaloisClosure,FieldTheory,0.4277,0.0,0.4277,-1,,1,6,0.7994,0.25,0.0133,0.0282,0.0802
galois,field,Mathlib.FieldTheory.Galois.Notation,FieldTheory,0.4633,0.0,0.4633,0,HIGH,2,1,0.7613,0.25,0.016,0.032,0.0
galois,field,Mathlib.FieldTheory.Galois.Profinite,FieldTheory,0.4351,0.0,0.4351,-1,,3,4,0.754,0.25,0.016,0.0207,0.0322
galois,field,Mathlib.FieldTheory.Galois.Basic,FieldTheory,0.4361,0.0,0.4361,-1,,4,3,0.7474,0.25,0.016,0.0211,0.0242
galois,field,Mathlib.FieldTheory.PolynomialGaloisGroup,FieldTheory,0.4293,0.0,0.4293,-1,,5,5,0.7455,0.25,0.0114,0.0367,0.0181
galois,field,Mathlib.FieldTheory.Galois.Infinite,FieldTheory,0.4199,0.0,0.4199,-1,,6,9,0.736,0.25,0.016,0.0146,0.0355
galois,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.4087,0.0,0.4087,-1,,7,10,0.7336,0.25,0.0133,0.0206,0.0409
galois,field,Mathlib.FieldTheory.Galois.Abelian,FieldTheory,0.4257,0.0,0.4257,-1,,8,7,0.7087,0.25,0.016,0.017,0.0
galois,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4584,0.0,0.4584,-1,,9,2,0.488,0.0,0.0,0.0154,0.0143
galois,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4236,0.0,0.4236,-1,,10,8,0.4397,0.0,0.0,0.0161,0.0
finfield,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.4093,0.0,0.4093,-1,,1,5,0.6459,0.15,0.0343,0.0209,0.0314
finfield,field,Mathlib.FieldTheory.Finite.Trace,FieldTheory,0.4367,0.0,0.4367,0,HIGH,2,1,0.5809,0.1,0.0229,0.0213,0.0
finfield,field,Mathlib.FieldTheory.Finite.Basic,FieldTheory,0.4222,0.0,0.4222,-1,,3,3,0.5737,0.1,0.0229,0.0155,0.0131
finfield,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4159,0.0,0.4159,-1,,4,4,0.5683,0.1,0.0229,0.013,0.0165
finfield,field,Mathlib.FieldTheory.Finite.Valuation,FieldTheory,0.4238,0.0,0.4238,-1,,5,2,0.5628,0.1,0.0229,0.0162,0.0
finfield,field,Mathlib.FieldTheory.Finite.Polynomial,FieldTheory,0.4093,0.0,0.4093,-1,,6,6,0.5425,0.1,0.0229,0.0104,0.0
finfield,field,Mathlib.NumberTheory.NumberField.FinitePlaces,NumberTheory,0.3406,0.0,0.3406,-1,,7,8,0.464,0.1,0.016,0.0074,0.0
finfield,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3496,0.0,0.3496,-1,,8,7,0.4204,0.05,0.016,0.0048,0.0
finfield,field,Mathlib.FieldTheory.Cardinality,FieldTheory,0.3307,0.0,0.3307,-1,,9,10,0.4077,0.05,0.0114,0.0156,0.0
finfield,field,Mathlib.Algebra.Field.Shrink,Algebra,0.3323,0.0,0.3323,-1,,10,9,0.4045,0.05,0.0133,0.0089,0.0
all_ssreflect,ssreflect,Mathlib.Data.Bool.AllAny,Data,0.2688,0.0,0.2688,-1,,1,3,0.4071,0.125,0.0133,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Data.Matrix.Reflection,Data,0.2917,0.0,0.2917,2,MEDIUM,2,1,0.2917,0.0,0.0,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Data.Fin.Tuple.Reflection,Data,0.2786,0.0,0.2786,-1,,3,2,0.2786,0.0,0.0,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Data.List.Intervals,Data,0.2,0.05,0.25,-1,,4,4,0.25,0.0,0.0,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Data.Fin.Basic,Data,0.2,0.05,0.25,-1,,5,5,0.25,0.0,0.0,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Data.List.Permutation,Data,0.2,0.05,0.25,-1,,6,6,0.25,0.0,0.0,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Logic.Pairwise,Logic,0.2,0.05,0.25,-1,,7,7,0.25,0.0,0.0,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Data.PSigma.Order,Data,0.2,0.05,0.25,-1,,8,8,0.25,0.0,0.0,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Data.Prod.Lex,Data,0.2,0.05,0.25,-1,,9,9,0.25,0.0,0.0,0.0,0.0
all_ssreflect,ssreflect,Mathlib.Data.Sigma.Order,Data,0.2,0.05,0.25,-1,,10,10,0.25,0.0,0.0,0.0,0.0
all,all,Mathlib.Util.GetAllModules,Util,0.11,0.0,0.11,-1,LOW,1,1,0.376,0.25,0.016,0.0,0.0
all,all,Mathlib.Data.Bool.AllAny,Data,0.11,0.0,0.11,-1,,2,2,0.376,0.25,0.016,0.0,0.0
all,all,Mathlib.Algebra.Algebra.Hom,Algebra,0.0,0.0,0.0,-1,,3,3,0.0,0.0,0.0,0.0,0.0
all,all,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.0,0.0,0.0,-1,,4,4,0.0,0.0,0.0,0.0,0.0
all,all,Mathlib.Util.Notation3,Util,0.0,0.0,0.0,-1,,5,5,0.0,0.0,0.0,0.0,0.0
all,all,Mathlib,Mathlib,0.0,0.0,0.0,-1,,6,6,0.0,0.0,0.0,0.0,0.0
all,all,Mathlib.Util.WithWeakNamespace,Util,0.0,0.0,0.0,-1,,7,7,0.0,0.0,0.0,0.0,0.0
all,all,Mathlib.Util.WhatsNew,Util,0.0,0.0,0.0,-1,,8,8,0.0,0.0,0.0,0.0,0.0
all,all,Mathlib.Util.TransImports,Util,0.0,0.0,0.0,-1,,9,9,0.0,0.0,0.0,0.0,0.0
all,all,Mathlib.Util.TermReduce,Util,0.0,0.0,0.0,-1,,10,10,0.0,0.0,0.0,0.0,0.0
vcharacter,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3472,0.0,0.3472,1,MEDIUM,1,1,0.4528,0.05,0.0114,0.0222,0.022
vcharacter,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2008,0.0502,0.251,-1,,2,3,0.2953,0.0,0.0,0.0003,0.044
vcharacter,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2017,0.0504,0.2521,-1,,3,2,0.2528,0.0,0.0,0.0007,0.0
vcharacter,character,Mathlib.GroupTheory.IndexNormal,GroupTheory,0.2376,0.0,0.2376,-1,,4,4,0.2526,0.0,0.0,0.015,0.0
vcharacter,character,Mathlib.GroupTheory.CosetCover,GroupTheory,0.2141,0.0,0.2141,-1,,5,10,0.2372,0.0,0.0,0.0057,0.0174
vcharacter,character,Mathlib.GroupTheory.SchurZassenhaus,GroupTheory,0.2198,0.0,0.2198,-1,,6,6,0.2336,0.0,0.0,0.0079,0.0059
vcharacter,character,Mathlib.GroupTheory.SpecificGroups.Alternating,GroupTheory,0.2174,0.0,0.2174,-1,,7,7,0.2334,0.0,0.0,0.007,0.009
vcharacter,character,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.2209,0.0,0.2209,-1,,8,5,0.2293,0.0,0.0,0.0084,0.0
vcharacter,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.2158,0.0,0.2158,-1,,9,8,0.2221,0.0,0.0,0.0063,0.0
vcharacter,character,Mathlib.GroupTheory.Index,GroupTheory,0.2142,0.0,0.2142,-1,,10,9,0.2199,0.0,0.0,0.0057,0.0
integral_char,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2801,0.07,0.3501,1,MEDIUM,1,1,0.5062,0.0833,0.0073,0.01,0.0555
integral_char,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3425,0.0,0.3425,-1,,2,2,0.4331,0.0417,0.0114,0.0203,0.0172
integral_char,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2253,0.0,0.2253,-1,,3,4,0.2726,0.0,0.0,0.0101,0.0372
integral_char,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2041,0.051,0.2552,-1,,4,3,0.2569,0.0,0.0,0.0017,0.0
integral_char,character,Mathlib.GroupTheory.SpecificGroups.Alternating.Centralizer,GroupTheory,0.2199,0.0,0.2199,-1,,5,6,0.2417,0.0,0.0,0.008,0.0139
integral_char,character,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.2212,0.0,0.2212,-1,,6,5,0.2396,0.0,0.0,0.0085,0.0099
integral_char,character,Mathlib.GroupTheory.Exponent,GroupTheory,0.2131,0.0,0.2131,-1,,7,8,0.2289,0.0,0.0,0.0052,0.0105
integral_char,character,Mathlib.GroupTheory.OrderOfElement,GroupTheory,0.2125,0.0,0.2125,-1,,8,10,0.2279,0.0,0.0,0.005,0.0104
integral_char,character,Mathlib.GroupTheory.Congruence.Opposite,GroupTheory,0.2135,0.0,0.2135,-1,,9,7,0.2189,0.0,0.0,0.0054,0.0
integral_char,character,Mathlib.GroupTheory.OreLocalization.Basic,GroupTheory,0.213,0.0,0.213,-1,,10,9,0.2182,0.0,0.0,0.0052,0.0
mxrepresentation,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.3869,0.0,0.3869,0,HIGH-UNCERTAIN,1,1,0.6053,0.0625,0.0178,0.0381,0.1
mxrepresentation,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.3476,0.0,0.3476,-1,,2,3,0.4781,0.0625,0.0178,0.0224,0.0278
mxrepresentation,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3592,0.0,0.3592,-1,,3,2,0.4719,0.0312,0.008,0.027,0.0464
mxrepresentation,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3255,0.0,0.3255,-1,,4,9,0.436,0.0312,0.008,0.0135,0.0577
mxrepresentation,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3465,0.0,0.3465,-1,,5,4,0.4245,0.0312,0.008,0.0219,0.0168
mxrepresentation,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.3254,0.0,0.3254,-1,,6,10,0.4216,0.0312,0.008,0.0135,0.0434
mxrepresentation,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3287,0.0,0.3287,-1,,7,7,0.4168,0.0312,0.008,0.0148,0.034
mxrepresentation,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.3457,0.0,0.3457,-1,,8,5,0.4066,0.0312,0.008,0.0216,0.0
mxrepresentation,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.3338,0.0,0.3338,-1,,9,6,0.3977,0.0312,0.0067,0.026,0.0
mxrepresentation,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.3276,0.0,0.3276,-1,,10,8,0.3812,0.0312,0.008,0.0144,0.0
inertia,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.259,0.0647,0.3237,1,MEDIUM,1,1,0.3693,0.0,0.0,0.0016,0.044
inertia,character,Mathlib.GroupTheory.PGroup,GroupTheory,0.3052,0.0,0.3052,-1,,2,2,0.3407,0.0,0.0,0.0054,0.03
inertia,character,Mathlib.GroupTheory.Sylow,GroupTheory,0.3034,0.0,0.3034,-1,,3,3,0.3273,0.0,0.0,0.0047,0.0192
inertia,character,Mathlib.GroupTheory.Transfer,GroupTheory,0.2982,0.0,0.2982,-1,,4,10,0.327,0.0,0.0,0.0026,0.0262
inertia,character,Mathlib.GroupTheory.Schreier,GroupTheory,0.3021,0.0,0.3021,-1,,5,6,0.3236,0.0,0.0,0.0042,0.0174
inertia,character,Mathlib.GroupTheory.Divisible,GroupTheory,0.2994,0.0,0.2994,-1,,6,8,0.3235,0.0,0.0,0.0031,0.021
inertia,character,Mathlib.GroupTheory.Torsion,GroupTheory,0.3022,0.0,0.3022,-1,,7,5,0.3218,0.0,0.0,0.0042,0.0154
inertia,character,Mathlib.GroupTheory.Index,GroupTheory,0.3026,0.0,0.3026,-1,,8,4,0.319,0.0,0.0,0.0044,0.0121
inertia,character,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3015,0.0,0.3015,-1,,9,7,0.3054,0.0,0.0,0.0039,0.0
inertia,character,Mathlib.GroupTheory.Rank,GroupTheory,0.2984,0.0,0.2984,-1,,10,9,0.3011,0.0,0.0,0.0027,0.0
character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.5333,0.0,0.5333,0,HIGH,1,1,0.8818,0.25,0.02,0.0233,0.0551
character,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.3247,0.0,0.3247,-1,,2,8,0.3626,0.0,0.0,0.0059,0.032
character,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3422,0.0,0.3422,-1,,3,2,0.3551,0.0,0.0,0.0129,0.0
character,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.3241,0.0,0.3241,-1,,4,9,0.3485,0.0,0.0,0.0056,0.0188
character,character,Mathlib.RepresentationTheory.Induced,RepresentationTheory,0.3374,0.0,0.3374,-1,,5,3,0.3484,0.0,0.0,0.011,0.0
character,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.3321,0.0,0.3321,-1,,6,4,0.341,0.0,0.0,0.0089,0.0
character,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.3303,0.0,0.3303,-1,,7,5,0.3384,0.0,0.0,0.0081,0.0
character,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.3278,0.0,0.3278,-1,,8,6,0.3349,0.0,0.0,0.0071,0.0
character,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3254,0.0,0.3254,-1,,9,7,0.3315,0.0,0.0,0.0061,0.0
character,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3237,0.0,0.3237,-1,,10,10,0.3292,0.0,0.0,0.0055,0.0
classfun,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2842,0.0,0.2842,2,MEDIUM,1,1,0.3724,0.0,0.0,0.0062,0.082
classfun,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.2234,0.0,0.2234,-1,,2,4,0.3158,0.05,0.0114,0.0094,0.0216
classfun,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2103,0.0526,0.2628,-1,,3,2,0.2669,0.0,0.0,0.0041,0.0
classfun,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2051,0.0513,0.2564,-1,,4,3,0.2584,0.0,0.0,0.002,0.0
classfun,character,Mathlib.GroupTheory.CosetCover,GroupTheory,0.2178,0.0,0.2178,-1,,5,6,0.2503,0.0,0.0,0.0071,0.0254
classfun,character,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.2209,0.0,0.2209,-1,,6,5,0.2444,0.0,0.0,0.0083,0.0151
classfun,character,Mathlib.GroupTheory.SpecificGroups.Alternating.Centralizer,GroupTheory,0.2147,0.0,0.2147,-1,,7,7,0.2206,0.0,0.0,0.0059,0.0
classfun,character,Mathlib.GroupTheory.Coxeter.Inversion,GroupTheory,0.2137,0.0,0.2137,-1,,8,8,0.2192,0.0,0.0,0.0055,0.0
classfun,character,Mathlib.GroupTheory.GroupAction.Support,GroupTheory,0.211,0.0,0.211,-1,,9,9,0.2154,0.0,0.0,0.0044,0.0
classfun,character,Mathlib.GroupTheory.SpecificGroups.KleinFour,GroupTheory,0.2108,0.0,0.2108,-1,,10,10,0.2151,0.0,0.0,0.0043,0.0
mxabelem,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2292,0.0573,0.2864,-1,,1,2,0.3505,0.0,0.0,0.0117,0.0524
mxabelem,character,Mathlib.GroupTheory.FiniteAbelian.Duality,GroupTheory,0.2755,0.0,0.2755,-1,,2,4,0.3063,0.0,0.0,0.0082,0.0227
mxabelem,character,Mathlib.GroupTheory.FreeAbelianGroup,GroupTheory,0.2798,0.0,0.2798,-1,,3,3,0.3062,0.0,0.0,0.0075,0.0189
mxabelem,character,Mathlib.GroupTheory.Coxeter.Matrix,GroupTheory,0.2916,0.0,0.2916,2,MEDIUM,4,1,0.3008,0.0,0.0,0.0092,0.0
mxabelem,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.22,0.055,0.275,-1,,5,5,0.283,0.0,0.0,0.008,0.0
mxabelem,character,Mathlib.GroupTheory.FiniteAbelian.Basic,GroupTheory,0.2748,0.0,0.2748,-1,,6,6,0.2827,0.0,0.0,0.0079,0.0
mxabelem,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.2323,0.0,0.2323,-1,,7,10,0.2563,0.0,0.0,0.0129,0.0111
mxabelem,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.2398,0.0,0.2398,-1,,8,7,0.2557,0.0,0.0,0.0159,0.0
mxabelem,character,Mathlib.GroupTheory.GroupAction.Iwasawa,GroupTheory,0.2359,0.0,0.2359,-1,,9,8,0.2503,0.0,0.0,0.0144,0.0
mxabelem,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.2357,0.0,0.2357,-1,,10,9,0.25,0.0,0.0,0.0143,0.0
all_character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.5159,0.0,0.5159,0,HIGH,1,1,0.6953,0.125,0.016,0.0384,0.0
all_character,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.2917,0.0,0.2917,-1,,2,2,0.2917,0.0,0.0,0.0,0.0
all_character,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.2917,0.0,0.2917,-1,,3,3,0.2917,0.0,0.0,0.0,0.0
all_character,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.2917,0.0,0.2917,-1,,4,4,0.2917,0.0,0.0,0.0,0.0
all_character,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.2917,0.0,0.2917,-1,,5,5,0.2917,0.0,0.0,0.0,0.0
all_character,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.2917,0.0,0.2917,-1,,6,6,0.2917,0.0,0.0,0.0,0.0
all_character,character,Mathlib.RepresentationTheory.Tannaka,RepresentationTheory,0.2917,0.0,0.2917,-1,,7,7,0.2917,0.0,0.0,0.0,0.0
all_character,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2917,0.0,0.2917,-1,,8,8,0.2917,0.0,0.0,0.0,0.0
all_character,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.2917,0.0,0.2917,-1,,9,9,0.2917,0.0,0.0,0.0,0.0
all_character,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.2917,0.0,0.2917,-1,,10,10,0.2917,0.0,0.0,0.0,0.0
intdiv,algebra,Mathlib.Algebra.MonoidAlgebra.Division,Algebra,0.3243,0.0,0.3243,1,MEDIUM,1,1,0.3426,0.0,0.0,0.0183,0.0
intdiv,algebra,Mathlib.Algebra.MvPolynomial.Division,Algebra,0.3023,0.0,0.3023,-1,,2,6,0.3157,0.0,0.0,0.0134,0.0
intdiv,algebra,Mathlib.Algebra.Divisibility.Finite,Algebra,0.305,0.0,0.305,-1,,3,2,0.3103,0.0,0.0,0.0053,0.0
intdiv,algebra,Mathlib.Algebra.Divisibility.Prod,Algebra,0.3046,0.0,0.3046,-1,,4,3,0.3098,0.0,0.0,0.0052,0.0
intdiv,algebra,Mathlib.RingTheory.Localization.Integer,RingTheory,0.2974,0.0,0.2974,-1,,5,8,0.3088,0.0,0.0,0.0114,0.0
intdiv,algebra,Mathlib.Algebra.Divisibility.Basic,Algebra,0.3034,0.0,0.3034,-1,,6,4,0.3081,0.0,0.0,0.0047,0.0
intdiv,algebra,Mathlib.Algebra.Divisibility.Hom,Algebra,0.3032,0.0,0.3032,-1,,7,5,0.3078,0.0,0.0,0.0046,0.0
intdiv,algebra,Mathlib.Algebra.Divisibility.Units,Algebra,0.2996,0.0,0.2996,-1,,8,7,0.3028,0.0,0.0,0.0032,0.0
intdiv,algebra,Mathlib.Algebra.Ring.Divisibility.Basic,Algebra,0.2927,0.0,0.2927,-1,,9,9,0.2983,0.0,0.0,0.0056,0.0
intdiv,algebra,Mathlib.Algebra.Ring.Divisibility.Lemmas,Algebra,0.292,0.0,0.292,-1,,10,10,0.2974,0.0,0.0,0.0054,0.0
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Determinant.Basic,LinearAlgebra,0.6254,0.0,0.6254,0,HIGH,1,1,0.9248,0.25,0.0133,0.0235,0.0126
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Transvection,LinearAlgebra,0.5753,0.0,0.5753,-1,,2,3,0.8983,0.25,0.016,0.0401,0.0169
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Stochastic,LinearAlgebra,0.5588,0.0,0.5588,-1,,3,4,0.8818,0.25,0.016,0.0335,0.0235
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Determinant.Misc,LinearAlgebra,0.6014,0.0,0.6014,-1,,4,2,0.8786,0.25,0.0133,0.0139,0.0
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Adjugate,LinearAlgebra,0.5411,0.0,0.5411,-1,,5,8,0.8517,0.25,0.016,0.0264,0.0182
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Swap,LinearAlgebra,0.5464,0.0,0.5464,-1,,6,6,0.841,0.25,0.016,0.0286,0.0
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Trace,LinearAlgebra,0.5288,0.0,0.5288,-1,,7,9,0.8373,0.25,0.016,0.0215,0.0209
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Vec,LinearAlgebra,0.5417,0.0,0.5417,-1,,8,7,0.8344,0.25,0.016,0.0267,0.0
matrix,algebra,Mathlib.LinearAlgebra.Matrix.Orthogonal,LinearAlgebra,0.5225,0.0,0.5225,-1,,9,10,0.8075,0.25,0.016,0.019,0.0
matrix,algebra,Mathlib.LinearAlgebra.Determinant,LinearAlgebra,0.5538,0.0,0.5538,-1,,10,5,0.5769,0.0,0.0,0.0095,0.0135
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Gershgorin,LinearAlgebra,0.3177,0.0,0.3177,-1,,1,9,0.4106,0.0,0.0,0.0196,0.0733
mxred,algebra,Mathlib.LinearAlgebra.Matrix.BaseChange,LinearAlgebra,0.3557,0.0,0.3557,0,HIGH-UNCERTAIN,2,1,0.396,0.0,0.0,0.0403,0.0
mxred,algebra,Mathlib.Algebra.Algebra.Subalgebra.Matrix,Algebra,0.3459,0.0,0.3459,-1,,3,2,0.3676,0.0,0.0,0.0217,0.0
mxred,algebra,Mathlib.Algebra.Central.Matrix,Algebra,0.331,0.0,0.331,-1,,4,3,0.3467,0.0,0.0,0.0157,0.0
mxred,algebra,Mathlib.LinearAlgebra.Matrix.CharP,LinearAlgebra,0.3219,0.0,0.3219,-1,,5,7,0.3462,0.0,0.0,0.0243,0.0
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Basis,LinearAlgebra,0.3228,0.0,0.3228,-1,,6,5,0.3444,0.0,0.0,0.0216,0.0
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Permanent,LinearAlgebra,0.3189,0.0,0.3189,-1,,7,8,0.339,0.0,0.0,0.0201,0.0
mxred,algebra,Mathlib.LinearAlgebra.Matrix.Swap,LinearAlgebra,0.3164,0.0,0.3164,-1,,8,10,0.3355,0.0,0.0,0.0191,0.0
mxred,algebra,Mathlib.Algebra.Azumaya.Matrix,Algebra,0.3229,0.0,0.3229,-1,,9,4,0.3354,0.0,0.0,0.0125,0.0
mxred,algebra,Mathlib.Algebra.Lie.Matrix,Algebra,0.3224,0.0,0.3224,-1,,10,6,0.3347,0.0,0.0,0.0123,0.0
polyXY,algebra,Mathlib.RingTheory.Polynomial.HilbertPoly,RingTheory,0.3589,0.0,0.3589,-1,,1,2,0.5209,0.1,0.0178,0.0196,0.0246
polyXY,algebra,Mathlib.Algebra.Polynomial.Bivariate,Algebra,0.4355,0.0,0.4355,0,HIGH,2,1,0.5197,0.05,0.0133,0.0208,0.0
polyXY,algebra,Mathlib.Algebra.Polynomial.Homogenize,Algebra,0.3395,0.0,0.3395,-1,,3,3,0.4272,0.05,0.0133,0.0244,0.0
polyXY,algebra,Mathlib.Algebra.Polynomial.Identities,Algebra,0.3256,0.0,0.3256,-1,,4,4,0.426,0.05,0.0133,0.0188,0.0183
polyXY,algebra,Mathlib.Algebra.Polynomial.Roots,Algebra,0.3199,0.0,0.3199,-1,,5,5,0.4064,0.05,0.0133,0.0165,0.0066
polyXY,algebra,Mathlib.Algebra.Polynomial.Inductions,Algebra,0.3133,0.0,0.3133,-1,,6,6,0.3905,0.05,0.0133,0.0139,0.0
polyXY,algebra,Mathlib.Algebra.Polynomial.Monomial,Algebra,0.3064,0.0,0.3064,-1,,7,7,0.3809,0.05,0.0133,0.0111,0.0
polyXY,algebra,Mathlib.Algebra.Polynomial.Mirror,Algebra,0.3051,0.0,0.3051,-1,,8,8,0.379,0.05,0.0133,0.0106,0.0
