mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank,original_rank,reranked_score,hier_bonus
automorphism,fingroup,Mathlib.GroupTheory.Coset.Basic,GroupTheory,0.2985,0.0746,0.3732,1,MEDIUM,1,1,0.3759,0.0
automorphism,fingroup,Mathlib.GroupTheory.QuotientGroup.Defs,GroupTheory,0.29,0.0725,0.3624,-1,,2,2,0.367,0.0
automorphism,fingroup,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.3332,0.0,0.3332,-1,,3,4,0.3665,0.0167
automorphism,fingroup,Mathlib.GroupTheory.GroupAction.Defs,GroupTheory,0.2852,0.0713,0.3565,-1,,4,3,0.3591,0.0
automorphism,fingroup,Mathlib.GroupTheory.Frattini,GroupTheory,0.3307,0.0,0.3307,-1,,5,5,0.3555,0.0165
automorphism,fingroup,Mathlib.GroupTheory.Finiteness,GroupTheory,0.3306,0.0,0.3306,-1,,6,6,0.3554,0.0165
automorphism,fingroup,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3287,0.0,0.3287,-1,,7,7,0.3526,0.0164
automorphism,fingroup,Mathlib.GroupTheory.Sylow,GroupTheory,0.328,0.0,0.328,-1,,8,8,0.3516,0.0164
automorphism,fingroup,Mathlib.GroupTheory.Perm.Support,GroupTheory,0.3256,0.0,0.3256,-1,,9,10,0.3392,0.0
automorphism,fingroup,Mathlib.GroupTheory.Archimedean,GroupTheory,0.3271,0.0,0.3271,-1,,10,9,0.334,0.0
fingroup,fingroup,Mathlib.GroupTheory.Abelianization.Finite,GroupTheory,0.4027,0.0,0.4027,0,HIGH,1,1,0.5639,0.0201
fingroup,fingroup,Mathlib.GroupTheory.Commutator.Finite,GroupTheory,0.3933,0.0,0.3933,-1,,2,2,0.5503,0.0197
fingroup,fingroup,Mathlib.GroupTheory.Perm.Finite,GroupTheory,0.392,0.0,0.392,-1,,3,4,0.5484,0.0196
fingroup,fingroup,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.3922,0.0,0.3922,-1,,4,3,0.5314,0.0196
fingroup,fingroup,Mathlib.GroupTheory.DedekindFinite,GroupTheory,0.3804,0.0,0.3804,-1,,5,5,0.5176,0.0
fingroup,fingroup,Mathlib.GroupTheory.QuotientGroup.Finite,GroupTheory,0.3704,0.0,0.3704,-1,,6,8,0.5036,0.0
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.3728,0.0,0.3728,-1,,7,6,0.4391,0.0
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Saturated,GroupTheory,0.3722,0.0,0.3722,-1,,8,7,0.4382,0.0
fingroup,fingroup,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.369,0.0,0.369,-1,,9,9,0.4338,0.0
fingroup,fingroup,Mathlib.GroupTheory.Subgroup.Center,GroupTheory,0.3651,0.0,0.3651,-1,,10,10,0.4283,0.0
